Neighborhood,Neighborhood Latitude,Neighborhood Longitude,venue id,Venue,Venue Latitude,Venue Longitude,Venue Category
Church and Wellesley,43.6658599,-79.38315990000001,5943303558002c27e6fc46d3,Tabriz Persian Cookhouse,43.66533,-79.387484,Persian Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,5212b8cd498e2382091b2df9,Aroma Espresso Bar,43.66796263749082,-79.38887274197582,Café
Church and Wellesley,43.6658599,-79.38315990000001,5a1f102a646e38375b20d8fd,Rolltation,43.669388,-79.386566,Sushi Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,57e074a7498ef24d3980d2f5,Planta Yorkville,43.670213457162674,-79.38951245082394,Vegetarian / Vegan Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4ad4c05ff964a5203af720e3,Yamato Japanese Restaurant,43.67068330431913,-79.39105580388929,Japanese Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4c792e4981bca093af5efc14,Crown Princess Fine Dining 伯爵名宴,43.66645492941117,-79.38769789187712,Chinese Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4ae201e1f964a520bb8921e3,Wendy's,43.662820073147046,-79.38337917323224,Fast Food Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4a8355bff964a520d3fa1fe3,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4ae09a2af964a520d58021e3,O. Noir,43.66914465420568,-79.38250465821741,Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4af30f13f964a52030ea21e3,Trattoria Nervosa,43.67101871082308,-79.39108133032904,Italian Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,5a8205e33e67416e2bd13fb9,Naan & Kabob,43.66900468266943,-79.38621916870052,Afghan Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4b17c9f5f964a5202fc823e3,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4b737d37f964a520f6b02de3,Blu Ristorante and Lounge,43.671685168801105,-79.38861384709223,Italian Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4b8c0fa3f964a52085bb32e3,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4adf45d4f964a520fb7821e3,Okonomi House お好みハウス,43.66844763699195,-79.38688420443032,Japanese Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,58f3a319419a9e1f9b0f6fcf,Ramen Raijin 雷神,43.6651907105415,-79.38597392728876,Ramen Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4cbca3e6adcd5481db832fa2,Sandwich Box,43.67012296885367,-79.38954952593124,Sandwich Place
Church and Wellesley,43.6658599,-79.38315990000001,52f6816f11d24a43115dc834,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,566387f1498e4003e174ef72,The Captain's Boil,43.662374914979594,-79.38353475807129,Seafood Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4bd469be5631c9b60542a230,Sambucas on Church,43.66504005779774,-79.38065273813493,Italian Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,506f75b5e4b010c1ae9b2b77,Café Boulud,43.67159296518452,-79.38995352055935,French Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,542b6702498e2651ca272f0e,Buca,43.67191673516847,-79.38923586920403,Italian Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,539c6f13498e06f4cc765165,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,55249bd2498ebecfb8a6e32c,The One Eighty,43.668575406997014,-79.38821001834413,American Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,5a3624c5a0215b490c058c56,Loaded Pierogi,43.664665,-79.380641,Polish Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,58eec65afe374060faeb4705,Fat Lamb Kouzina,43.67229,-79.38766,Greek Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4ab2b0b9f964a520e56b20e3,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
Church and Wellesley,43.6658599,-79.38315990000001,5963af1bcad1b64d0eaa8e62,Hoki Poké,43.665354,-79.384544,Poke Place
Church and Wellesley,43.6658599,-79.38315990000001,4ae4a9baf964a520e69c21e3,Chew Chew's Diner,43.66350438663724,-79.37223072274612,Diner
Church and Wellesley,43.6658599,-79.38315990000001,502441e5e4b069d5af657ee2,Balzac's Coffee,43.67172629240488,-79.38695157499613,Café
Church and Wellesley,43.6658599,-79.38315990000001,580aea74d67c230d453b04aa,Brothers Restaurant,43.6704210468,-79.38979309219646,Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4af5b3a5f964a5208dfb21e3,New Yorker Deli,43.668532826917705,-79.38895475340925,Deli / Bodega
Church and Wellesley,43.6658599,-79.38315990000001,4ae87dbbf964a520c9af21e3,Salad Days,43.67099315618546,-79.38786016309754,Salad Place
Church and Wellesley,43.6658599,-79.38315990000001,5707027d498edd885aea5dce,Hangry Burger,43.66070999694819,-79.38283826775837,Burger Joint
Church and Wellesley,43.6658599,-79.38315990000001,4ad4c061f964a52095f720e3,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4b32a8bdf964a5202d1125e3,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
Church and Wellesley,43.6658599,-79.38315990000001,4eeb7e220e01fb1a3f66147b,Caffè Bacio,43.67029067811209,-79.39057775878906,Café
Church and Wellesley,43.6658599,-79.38315990000001,4ad4cba2f964a520d1fb20e3,Panago,43.65825817735338,-79.38431282558368,Pizza Place
Church and Wellesley,43.6658599,-79.38315990000001,4b744336f964a520d8d02de3,Somethin' 2 Talk About,43.65839479027968,-79.38533765920816,Middle Eastern Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,57924ab6498edc50e1696eea,Flock,43.67060431837822,-79.38324615997315,Salad Place
Church and Wellesley,43.6658599,-79.38315990000001,4f9b0e84e4b0d04dbf9767ee,The Oxley Public House,43.67053669383452,-79.3929765998537,Gastropub
Church and Wellesley,43.6658599,-79.38315990000001,56561665498ecb549bd814e8,Chabrol,43.67108129272544,-79.39179567701271,French Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4b475b5ef964a520b22f26e3,Holt's Cafe,43.669889132427556,-79.38842994004857,Sandwich Place
Church and Wellesley,43.6658599,-79.38315990000001,4b97bb72f964a520671235e3,KOKO Share Bar,43.671033938155546,-79.39145701257964,Asian Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4ae1296df964a5208c8521e3,Fran's,43.661255320138636,-79.38389304122866,Diner
Church and Wellesley,43.6658599,-79.38315990000001,4ad9f408f964a5204a1c21e3,Cora Breakfast & Lunch,43.66139369623902,-79.38131959688991,Breakfast Spot
Church and Wellesley,43.6658599,-79.38315990000001,4d7c569786cfa1438065c8a0,Utsav Indian Cuisine,43.671154335539164,-79.39080151220948,Indian Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,5064c3dde4b07c5a18986283,Five Guys,43.65710635305761,-79.38130606340378,Burger Joint
Church and Wellesley,43.6658599,-79.38315990000001,5c6964c1a87921002c41f5f5,Maison Selby,43.6712319213305,-79.3766176700592,Bistro
Church and Wellesley,43.6658599,-79.38315990000001,506a2591e4b0961239b8c825,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
Church and Wellesley,43.6658599,-79.38315990000001,57d1d410498eeae93c5d8218,Yorkville Crepes,43.67191,-79.387777,Café
Church and Wellesley,43.6658599,-79.38315990000001,527428a5498e8e23580dbe15,Miss Korea,43.668949890121645,-79.38616491615092,Korean Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,573a550f498e85345f3e8f16,陣 JINYA RAMEN BAR,43.661891182206986,-79.37922344669705,Ramen Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,5b720ce2e17910002c42733f,Alo Bar Yorkville,43.670356,-79.393598,Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,4adca9f1f964a5207b2e21e3,Sushi Inn,43.670081544354254,-79.39192647543254,Sushi Restaurant
Church and Wellesley,43.6658599,-79.38315990000001,5634ddf3498eae120169005c,Tinuno,43.671280602820175,-79.37492016264389,Filipino Restaurant
Harbourfront,43.6542599,-79.3606359,5612b1cc498e3dd742af0dc8,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
Harbourfront,43.6542599,-79.3606359,57e0745a498ea809dbf75f68,Souk Tabule,43.65375556880743,-79.35439006096168,Mediterranean Restaurant
Harbourfront,43.6542599,-79.3606359,4b156a02f964a5207fac23e3,Brick Street Bakery,43.650574039683974,-79.35953942981405,Bakery
Harbourfront,43.6542599,-79.3606359,4ad776eef964a520e20a21e3,Mangia and Bevi Resto-Bar,43.652249517927686,-79.36635530500347,Italian Restaurant
Harbourfront,43.6542599,-79.3606359,4af59046f964a520e0f921e3,Figs Breakfast & Lunch,43.65567455427388,-79.3645032892494,Breakfast Spot
Harbourfront,43.6542599,-79.3606359,53a22c92498ec91fda7ce133,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,French Restaurant
Harbourfront,43.6542599,-79.3606359,54d37e23498e5e29bcb35362,ODIN Cafe + Bar,43.656738544928054,-79.35650305267754,Café
Harbourfront,43.6542599,-79.3606359,4ae5b91ff964a520a6a121e3,Morning Glory Cafe,43.653946942635294,-79.36114884214422,Breakfast Spot
Harbourfront,43.6542599,-79.3606359,51ddecee498e1ffd34185d2f,El Catrin,43.650600737116996,-79.35892024942333,Mexican Restaurant
Harbourfront,43.6542599,-79.3606359,4ad4c05df964a5204ef620e3,The Sweet Escape Patisserie,43.65063217302609,-79.35870913127346,Bakery
Harbourfront,43.6542599,-79.3606359,5542ab36498e2f92a8c248f2,Cocina Economica,43.65495889022676,-79.3656572507398,Mexican Restaurant
Harbourfront,43.6542599,-79.3606359,4ada57aff964a520972121e3,Sukhothai,43.658444465539525,-79.36568085121628,Thai Restaurant
Harbourfront,43.6542599,-79.3606359,4d84d98181fdb1f7d4a704c0,Caffe Furbo,43.649969882303814,-79.35884946388191,Café
Harbourfront,43.6542599,-79.3606359,50e88fc6e4b007fcbb57aae8,Izumi,43.6499697935016,-79.36015326451906,Asian Restaurant
Harbourfront,43.6542599,-79.3606359,5022a0cde4b0c3bc4aff8d5c,The Black Canary Espresso Bar,43.651868733003134,-79.36850642387674,Café
Harbourfront,43.6542599,-79.3606359,4cbdc6784495721ea262617a,Fusaro's,43.65334679826618,-79.36951731755141,Italian Restaurant
Harbourfront,43.6542599,-79.3606359,4bc39c914cdfc9b6f29c9721,Souvlaki Express,43.65558391537734,-79.36443816909016,Greek Restaurant
Harbourfront,43.6542599,-79.3606359,561ffc99498e1468dac63cdd,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
Harbourfront,43.6542599,-79.3606359,4b0be254f964a520693423e3,Berkeley Bistro,43.64995993956305,-79.36388845370516,Gastropub
Harbourfront,43.6542599,-79.3606359,4ae5f583f964a52084a321e3,The George Street Diner,43.65297,-79.371467,Diner
Harbourfront,43.6542599,-79.3606359,58233f576a80ef616dbf88ab,White Lily Diner,43.65867460038718,-79.35107379221633,Diner
Harbourfront,43.6542599,-79.3606359,56423155498e78e89181cb44,Cluck Clucks,43.64964842651325,-79.3664078057654,Restaurant
Harbourfront,43.6542599,-79.3606359,4ac3e6cef964a520629d20e3,Archeo,43.65066723014277,-79.35943064816142,Italian Restaurant
Harbourfront,43.6542599,-79.3606359,4af61930f964a520260122e3,Bellisimo Pizzeria & Ristorante,43.648748,-79.368684,Pizza Place
Harbourfront,43.6542599,-79.3606359,4b72f550f964a5202e922de3,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
Harbourfront,43.6542599,-79.3606359,589b45bfaf5c141e6c9e0c3b,FAMO Sandwiches,43.654064,-79.369515,Sandwich Place
Harbourfront,43.6542599,-79.3606359,587d61b42868046f4347acc5,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
Harbourfront,43.6542599,-79.3606359,4b08208af964a5205f0423e3,Le Petit Déjeuner,43.650822486200305,-79.37043860004992,Breakfast Spot
Harbourfront,43.6542599,-79.3606359,4fa7ebe5a17c43f4427e572b,Buster's Sea Cove Truck,43.65364665307943,-79.35787780917855,Food Truck
Harbourfront,43.6542599,-79.3606359,5b282c5035d3fc003974e53b,Madrina Bar Y Tapería,43.64967461878778,-79.35958990739668,Spanish Restaurant
Harbourfront,43.6542599,-79.3606359,583e2cde9435a913b34de355,Wildly Delicious Cafe,43.65043587832196,-79.3588615181307,Café
Harbourfront,43.6542599,-79.3606359,4added27f964a5205a6621e3,Miyaki Sushi,43.64949720603474,-79.36617767045686,Sushi Restaurant
Harbourfront,43.6542599,-79.3606359,56d8dff7498eb4e5e661e78d,Ardo,43.6512011278776,-79.36835027595798,Italian Restaurant
Harbourfront,43.6542599,-79.3606359,505bacb2e4b0474d876eb78c,Paintbox Bistro,43.660050475903624,-79.36285470971839,Restaurant
Harbourfront,43.6542599,-79.3606359,4ad4c05df964a5202df620e3,Pure Spirits Oyster House & Grill,43.650408728757206,-79.35864768454414,Seafood Restaurant
Harbourfront,43.6542599,-79.3606359,4ae0ab5ff964a520758121e3,Prohibition Gastrohouse,43.65881348516176,-79.35032270812795,Gastropub
Harbourfront,43.6542599,-79.3606359,4ee1490961aff90fe37e76da,Qi sushi,43.66255180762697,-79.36425843422568,Sushi Restaurant
Harbourfront,43.6542599,-79.3606359,4af9a379f964a520c91222e3,Bombay Palace,43.65117354457489,-79.37213984452025,Indian Restaurant
Harbourfront,43.6542599,-79.3606359,4ae666dbf964a520dca621e3,Ontario Restaurant,43.65888321199789,-79.36836906142996,Diner
Harbourfront,43.6542599,-79.3606359,59cd8a18e179105e08f003c6,Sukhothai,43.653700903664294,-79.3544465359079,Thai Restaurant
Harbourfront,43.6542599,-79.3606359,5502123f498ec719aab7c5f3,True True Diner,43.65059045161207,-79.37146736526827,Diner
Harbourfront,43.6542599,-79.3606359,4b0b115bf964a5205e2c23e3,The Chefs' House,43.65092709612931,-79.3693906461841,Restaurant
Harbourfront,43.6542599,-79.3606359,4bd8630535aad13a4bb890f3,Subway,43.65570120830647,-79.36464396270765,Sandwich Place
Harbourfront,43.6542599,-79.3606359,4bbe0ab4593fef3b2b360456,Bolet's Burrito,43.64994971668551,-79.36757817556989,Burrito Place
Harbourfront,43.6542599,-79.3606359,4adc95f3f964a520912d21e3,Sushi Bar,43.65879825022111,-79.35008516753265,Sushi Restaurant
Harbourfront,43.6542599,-79.3606359,548bb041498eff940205b644,King's Place647-352-0786,43.658278219451866,-79.37092509166455,Pakistani Restaurant
Harbourfront,43.6542599,-79.3606359,52af6dc5498e33995b0bbf03,Sultan Of Samosas,43.66022749787444,-79.36622571571063,Indian Restaurant
Harbourfront,43.6542599,-79.3606359,579400f5498eeafb24897f10,Wendy's,43.660403362711776,-79.36062902212149,Fast Food Restaurant
Harbourfront,43.6542599,-79.3606359,4b4b60e5f964a520619926e3,Sakura Ichiban Japanese Cuisine,43.651624139281495,-79.37246371370311,Japanese Restaurant
Harbourfront,43.6542599,-79.3606359,5b6f8027345cbe002c4bb38a,Popeyes Louisiana Kitchen,43.649872,-79.370779,Fast Food Restaurant
Harbourfront,43.6542599,-79.3606359,544852c3498e49ed2360db96,South St. Burger,43.651579049490756,-79.36730306874465,Burger Joint
Harbourfront,43.6542599,-79.3606359,4b1951e5f964a52032db23e3,FuZen,43.65009940227518,-79.36937700944232,Sushi Restaurant
Harbourfront,43.6542599,-79.3606359,58718c5b809a7743ecda3164,Mengrai Gourmet Thai,43.654102,-79.3668,Thai Restaurant
Harbourfront,43.6542599,-79.3606359,4bccbcd468f976b0822d6383,Subway,43.65132340805124,-79.37064170837402,Sandwich Place
Harbourfront,43.6542599,-79.3606359,4afc3e74f964a520d42022e3,Pita Land,43.65156223403255,-79.36738386186788,Falafel Restaurant
Harbourfront,43.6542599,-79.3606359,4cd2f31af4bfb1f7d5c9382f,Subway,43.65023528200204,-79.36958067609214,Sandwich Place
Harbourfront,43.6542599,-79.3606359,4aec7041f964a5201ac721e3,Patrician Grill,43.6510326258935,-79.36917383160622,Diner
Harbourfront,43.6542599,-79.3606359,4b11ed35f964a520168723e3,Gabby's Eatery & Taps,43.65076792325883,-79.37048856933147,Burger Joint
Harbourfront,43.6542599,-79.3606359,55b52881498ed94ddc550548,BOKU,43.65001483887497,-79.36024123514828,Japanese Restaurant
Harbourfront,43.6542599,-79.3606359,51acd35f498ea88f42b50cd6,Subway,43.65374531319821,-79.3690187270247,Sandwich Place
Harbourfront,43.6542599,-79.3606359,4bace084f964a520ca143be3,Oriental Taste,43.655304,-79.365312,Chinese Restaurant
Harbourfront,43.6542599,-79.3606359,4b1951c1f964a5202edb23e3,King Deli Cafe,43.65390613999999,-79.361147,Sandwich Place
Harbourfront,43.6542599,-79.3606359,5420475b498e07904378a012,Aroma Espresso Bar,43.6515823211226,-79.36722966397437,Café
Harbourfront,43.6542599,-79.3606359,51c085d3498eadedb67ba6cd,Flame Shack,43.656844075440546,-79.35891727496157,Restaurant
Harbourfront,43.6542599,-79.3606359,4b8095c0f964a520d47e30e3,Pizza Pizza,43.65865441760277,-79.35095548089345,Pizza Place
Harbourfront,43.6542599,-79.3606359,51969cb2498e5d44c12870a0,Ibiza Patio,43.650194,-79.358407,Mediterranean Restaurant
Harbourfront,43.6542599,-79.3606359,4bd2e20377b29c74577a8f82,Petite Thuet,43.6514128406145,-79.36771577837966,Bakery
Harbourfront,43.6542599,-79.3606359,57a57a0c498eb1432b2f0bf6,Mom and Pops,43.64998041298233,-79.3638825416565,Restaurant
Harbourfront,43.6542599,-79.3606359,4b15c5eef964a52017b423e3,Pizzaiolo,43.6589314356302,-79.35025686526703,Pizza Place
Harbourfront,43.6542599,-79.3606359,579f0363498ed2eec32ab828,Il Ponte Cucina Italiana,43.65785164410602,-79.35296058654784,Italian Restaurant
Harbourfront,43.6542599,-79.3606359,4ae59b79f964a52009a121e3,True Love Cafe,43.658143503267574,-79.37010866878994,Café
Harbourfront,43.6542599,-79.3606359,5a91b595b1538e70dc66f385,Enat Buna,43.65392,-79.37157,Ethiopian Restaurant
Harbourfront,43.6542599,-79.3606359,4bcf8c8d9854d13ae551f64d,George's BBQ,43.658031791930895,-79.37031746857383,BBQ Joint
Harbourfront,43.6542599,-79.3606359,4d0abbdef2c1236a11c9fd56,Le Rosignol,43.658719306510434,-79.35079923269052,Restaurant
Harbourfront,43.6542599,-79.3606359,553d445a498e339378eed3f6,BQM Burger,43.658566,-79.350645,Burger Joint
Harbourfront,43.6542599,-79.3606359,526ea3b511d275f755fd2cd4,Pho U,43.661734,-79.367086,Vietnamese Restaurant
Harbourfront,43.6542599,-79.3606359,5abfc5f93c858d5756817191,The Civic,43.658901,-79.349988,Restaurant
"Ryerson,Garden District",43.6571618,-79.37893709999999,56d4d1b3cd1035fe77e1492c,Page One Cafe,43.65777161112601,-79.3760725691681,Café
"Ryerson,Garden District",43.6571618,-79.37893709999999,5615b6c4498e3c32c67ad78f,Blaze Pizza,43.656518,-79.380015,Pizza Place
"Ryerson,Garden District",43.6571618,-79.37893709999999,55a9bbf9498e00ffd7f4c71f,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
"Ryerson,Garden District",43.6571618,-79.37893709999999,509e9ef6e4b0ab175389a6c5,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
"Ryerson,Garden District",43.6571618,-79.37893709999999,51755dc7498ece19b7261641,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
"Ryerson,Garden District",43.6571618,-79.37893709999999,5064c3dde4b07c5a18986283,Five Guys,43.65710635305761,-79.38130606340378,Burger Joint
"Ryerson,Garden District",43.6571618,-79.37893709999999,4ad4c061f964a52095f720e3,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
"Ryerson,Garden District",43.6571618,-79.37893709999999,506a2591e4b0961239b8c825,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
"Ryerson,Garden District",43.6571618,-79.37893709999999,56283026498e58d1cdc40dbf,Tacos 101,43.656636132918166,-79.37696796225362,Taco Place
"Ryerson,Garden District",43.6571618,-79.37893709999999,4b2bd898f964a52042bc24e3,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
"Ryerson,Garden District",43.6571618,-79.37893709999999,4b32a8bdf964a5202d1125e3,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
